date,account_id,account_name,campaign_id,campaign_name,campaign_type,ad_set_id,ad_set_name,placement,device,country,impressions,clicks,ctr,cpc,spend,conversions,conversion_value,fbclid,utm_source,utm_medium,utm_campaign,age_group,gender
2026-04-29,200001,ABC Meta,6798,App Install,Meta,7798,AdSet17,Stories,Desktop,Canada,16278,918,5.64,0.31,284.58,15,4574.1,FBCLID_00003798,meta,paid_social,app_install,25-34,Male
2026-04-24,200001,ABC Meta,6799,Lead Gen,Meta,7799,AdSet19,Facebook Feed,Mobile,UK,4290,45,1.07,2.93,131.85,3,757.55,FBCLID_00003799,meta,paid_social,lead_gen,18-24,All
2026-01-04,200001,ABC Meta,6800,Video Views,Meta,7800,AdSet9,Stories,Desktop,USA,1373,76,5.59,4.03,306.28,3,690.7,FBCLID_00003800,meta,paid_social,video_views,25-34,Female
2026-04-25,200001,ABC Meta,6801,Brand Awareness,Meta,7801,AdSet2,Stories,Desktop,UK,8636,445,5.16,4.48,1993.6,39,6501.49,FBCLID_00003801,meta,paid_social,brand_awareness,25-34,Female
2026-06-11,200001,ABC Meta,6802,Brand Awareness,Meta,7802,AdSet1,Reels,Desktop,UK,15195,984,6.48,2.53,2489.52,71,3593.58,FBCLID_00003802,meta,paid_social,brand_awareness,25-34,All
2026-05-29,200001,ABC Meta,6803,Festival Offers,Meta,7803,AdSet20,Facebook Feed,Mobile,USA,16182,1242,7.68,2.08,2583.36,91,23049.88,FBCLID_00003803,meta,paid_social,festival_offers,45-54,Female
2026-03-02,200001,ABC Meta,6804,Video Views,Meta,7804,AdSet9,Reels,Mobile,USA,3030,132,4.38,1.54,203.28,13,3028.91,FBCLID_00003804,meta,paid_social,video_views,25-34,All
2026-02-11,200001,ABC Meta,6805,Retargeting,Meta,7805,AdSet13,Facebook Feed,Desktop,India,11293,575,5.1,3.19,1834.25,27,3493.41,FBCLID_00003805,meta,paid_social,retargeting,25-34,All
2026-04-17,200001,ABC Meta,6806,Video Views,Meta,7806,AdSet20,Instagram Feed,Mobile,UK,15768,1400,8.88,2.31,3234.0,93,18530.02,FBCLID_00003806,meta,paid_social,video_views,45-54,Male
2026-03-10,200001,ABC Meta,6807,Festival Offers,Meta,7807,AdSet13,Stories,Mobile,Canada,9200,356,3.88,0.32,113.92,26,7771.03,FBCLID_00003807,meta,paid_social,festival_offers,45-54,Female
2026-01-29,200001,ABC Meta,6808,App Install,Meta,7808,AdSet17,Stories,Mobile,India,3316,196,5.92,4.0,784.0,6,555.28,FBCLID_00003808,meta,paid_social,app_install,45-54,Male
2026-02-22,200001,ABC Meta,6809,Retargeting,Meta,7809,AdSet16,Stories,Desktop,USA,7896,417,5.29,3.66,1526.22,16,2968.14,FBCLID_00003809,meta,paid_social,retargeting,45-54,Female
2026-03-12,200001,ABC Meta,6810,Festival Offers,Meta,7810,AdSet17,Reels,Desktop,Canada,5740,134,2.34,1.91,255.94,0,0.0,FBCLID_00003810,meta,paid_social,festival_offers,35-44,All
2026-03-08,200001,ABC Meta,6811,Brand Awareness,Meta,7811,AdSet12,Reels,Desktop,UK,3001,73,2.44,1.0,73.0,4,566.09,FBCLID_00003811,meta,paid_social,brand_awareness,45-54,Male
2026-03-03,200001,ABC Meta,6812,Festival Offers,Meta,7812,AdSet14,Reels,Mobile,Canada,10315,757,7.34,0.28,211.96,67,6290.87,FBCLID_00003812,meta,paid_social,festival_offers,18-24,Male
2026-02-14,200001,ABC Meta,6813,Brand Awareness,Meta,7813,AdSet9,Facebook Feed,Desktop,Canada,13303,1199,9.02,2.69,3225.31,41,8191.3,FBCLID_00003813,meta,paid_social,brand_awareness,35-44,Male
2026-06-21,200001,ABC Meta,6814,Video Views,Meta,7814,AdSet17,Instagram Feed,Mobile,UK,19100,223,1.17,3.01,671.23,4,568.69,FBCLID_00003814,meta,paid_social,video_views,25-34,Male
2026-03-10,200001,ABC Meta,6815,Brand Awareness,Meta,7815,AdSet18,Facebook Feed,Mobile,India,14221,311,2.19,3.11,967.21,8,2156.81,FBCLID_00003815,meta,paid_social,brand_awareness,25-34,All
2026-01-27,200001,ABC Meta,6816,Lead Gen,Meta,7816,AdSet17,Stories,Desktop,Canada,7133,162,2.28,3.14,508.68,10,771.93,FBCLID_00003816,meta,paid_social,lead_gen,35-44,Female
2026-04-16,200001,ABC Meta,6817,Retargeting,Meta,7817,AdSet6,Facebook Feed,Mobile,India,18328,1568,8.56,2.61,4092.48,54,17080.95,FBCLID_00003817,meta,paid_social,retargeting,25-34,Female
2026-03-13,200001,ABC Meta,6818,Retargeting,Meta,7818,AdSet6,Reels,Desktop,USA,3929,163,4.17,4.12,671.56,4,713.53,FBCLID_00003818,meta,paid_social,retargeting,25-34,Female
2026-01-06,200001,ABC Meta,6819,Retargeting,Meta,7819,AdSet10,Instagram Feed,Mobile,USA,18038,961,5.33,0.54,518.94,66,23298.29,FBCLID_00003819,meta,paid_social,retargeting,18-24,Female
2026-04-03,200001,ABC Meta,6820,Lead Gen,Meta,7820,AdSet13,Reels,Mobile,Canada,7221,285,3.96,0.79,225.15,2,425.87,FBCLID_00003820,meta,paid_social,lead_gen,25-34,All
2026-03-05,200001,ABC Meta,6821,App Install,Meta,7821,AdSet11,Stories,Desktop,India,7083,458,6.47,4.43,2028.94,32,9814.2,FBCLID_00003821,meta,paid_social,app_install,18-24,All
2026-02-15,200001,ABC Meta,6822,Brand Awareness,Meta,7822,AdSet14,Reels,Mobile,USA,2699,135,5.02,0.89,120.15,13,2262.26,FBCLID_00003822,meta,paid_social,brand_awareness,18-24,Female
2026-05-14,200001,ABC Meta,6823,Brand Awareness,Meta,7823,AdSet7,Facebook Feed,Mobile,India,15894,1177,7.41,3.96,4660.92,36,10378.81,FBCLID_00003823,meta,paid_social,brand_awareness,25-34,All
2026-01-27,200001,ABC Meta,6824,Festival Offers,Meta,7824,AdSet20,Reels,Desktop,USA,5309,470,8.86,1.4,658.0,7,2014.32,FBCLID_00003824,meta,paid_social,festival_offers,45-54,Female
2026-06-15,200001,ABC Meta,6825,Brand Awareness,Meta,7825,AdSet11,Facebook Feed,Mobile,Canada,11288,686,6.08,2.91,1996.26,16,6311.83,FBCLID_00003825,meta,paid_social,brand_awareness,35-44,Male
2026-04-01,200001,ABC Meta,6826,Festival Offers,Meta,7826,AdSet13,Facebook Feed,Desktop,India,13505,311,2.31,4.05,1259.55,13,1196.3,FBCLID_00003826,meta,paid_social,festival_offers,18-24,Female
2026-04-03,200001,ABC Meta,6827,Brand Awareness,Meta,7827,AdSet14,Reels,Desktop,India,9409,207,2.21,0.62,128.34,18,5754.75,FBCLID_00003827,meta,paid_social,brand_awareness,25-34,Male
2026-05-14,200001,ABC Meta,6828,App Install,Meta,7828,AdSet13,Facebook Feed,Mobile,UK,9154,389,4.26,3.19,1240.91,24,1704.43,FBCLID_00003828,meta,paid_social,app_install,35-44,Male
2026-03-13,200001,ABC Meta,6829,Retargeting,Meta,7829,AdSet9,Instagram Feed,Mobile,USA,16504,140,0.85,0.49,68.6,7,525.73,FBCLID_00003829,meta,paid_social,retargeting,18-24,All
2026-05-03,200001,ABC Meta,6830,Brand Awareness,Meta,7830,AdSet7,Reels,Mobile,UK,8508,609,7.16,0.89,542.01,13,946.93,FBCLID_00003830,meta,paid_social,brand_awareness,18-24,Female
2026-05-20,200001,ABC Meta,6831,Festival Offers,Meta,7831,AdSet7,Facebook Feed,Mobile,USA,6576,66,1.01,2.23,147.18,6,511.44,FBCLID_00003831,meta,paid_social,festival_offers,35-44,Female
2026-05-13,200001,ABC Meta,6832,Lead Gen,Meta,7832,AdSet14,Facebook Feed,Mobile,UK,19499,1513,7.76,0.53,801.89,1,312.75,FBCLID_00003832,meta,paid_social,lead_gen,25-34,Female
2026-01-06,200001,ABC Meta,6833,Lead Gen,Meta,7833,AdSet12,Stories,Mobile,India,14334,270,1.89,1.46,394.2,3,624.94,FBCLID_00003833,meta,paid_social,lead_gen,25-34,Male
2026-01-13,200001,ABC Meta,6834,Festival Offers,Meta,7834,AdSet4,Reels,Desktop,UK,3059,101,3.32,3.96,399.96,10,2489.76,FBCLID_00003834,meta,paid_social,festival_offers,35-44,Male
2026-04-16,200001,ABC Meta,6835,Brand Awareness,Meta,7835,AdSet12,Reels,Mobile,Canada,15339,1431,9.33,1.99,2847.69,17,3472.17,FBCLID_00003835,meta,paid_social,brand_awareness,18-24,Female
2026-02-19,200001,ABC Meta,6836,Brand Awareness,Meta,7836,AdSet19,Instagram Feed,Mobile,USA,10329,325,3.15,4.26,1384.5,14,4033.02,FBCLID_00003836,meta,paid_social,brand_awareness,18-24,Female
2026-02-15,200001,ABC Meta,6837,Retargeting,Meta,7837,AdSet10,Facebook Feed,Desktop,India,12209,954,7.82,3.53,3367.62,61,4491.66,FBCLID_00003837,meta,paid_social,retargeting,25-34,Female
2026-03-09,200001,ABC Meta,6838,Retargeting,Meta,7838,AdSet20,Facebook Feed,Mobile,Canada,14264,126,0.89,4.44,559.44,10,1718.12,FBCLID_00003838,meta,paid_social,retargeting,45-54,All
2026-01-06,200001,ABC Meta,6839,Retargeting,Meta,7839,AdSet10,Reels,Desktop,India,3705,300,8.1,4.0,1200.0,4,665.79,FBCLID_00003839,meta,paid_social,retargeting,35-44,Male
2026-06-20,200001,ABC Meta,6840,Brand Awareness,Meta,7840,AdSet18,Reels,Desktop,Canada,19093,916,4.8,0.85,778.6,67,15189.31,FBCLID_00003840,meta,paid_social,brand_awareness,45-54,All
2026-04-01,200001,ABC Meta,6841,App Install,Meta,7841,AdSet18,Facebook Feed,Mobile,India,18753,1503,8.02,0.71,1067.13,41,16272.75,FBCLID_00003841,meta,paid_social,app_install,35-44,All
2026-06-25,200001,ABC Meta,6842,Video Views,Meta,7842,AdSet13,Reels,Mobile,India,19590,246,1.26,1.44,354.24,16,5906.71,FBCLID_00003842,meta,paid_social,video_views,35-44,All
2026-06-26,200001,ABC Meta,6843,Festival Offers,Meta,7843,AdSet16,Instagram Feed,Mobile,India,14775,1106,7.49,1.52,1681.12,8,2507.12,FBCLID_00003843,meta,paid_social,festival_offers,18-24,Male
2026-01-26,200001,ABC Meta,6844,Video Views,Meta,7844,AdSet17,Stories,Mobile,UK,17693,1298,7.34,0.29,376.42,116,21719.84,FBCLID_00003844,meta,paid_social,video_views,35-44,Female
2026-05-18,200001,ABC Meta,6845,Lead Gen,Meta,7845,AdSet1,Facebook Feed,Mobile,UK,13931,716,5.14,2.8,2004.8,15,5931.53,FBCLID_00003845,meta,paid_social,lead_gen,18-24,Female
2026-05-03,200001,ABC Meta,6846,Lead Gen,Meta,7846,AdSet17,Instagram Feed,Desktop,UK,4150,266,6.43,1.79,476.14,0,0.0,FBCLID_00003846,meta,paid_social,lead_gen,18-24,All
2026-05-04,200001,ABC Meta,6847,Lead Gen,Meta,7847,AdSet16,Stories,Mobile,USA,7365,641,8.71,0.56,358.96,30,5259.64,FBCLID_00003847,meta,paid_social,lead_gen,45-54,All
2026-01-12,200001,ABC Meta,6848,Festival Offers,Meta,7848,AdSet14,Reels,Desktop,India,3812,308,8.08,2.07,637.56,22,6674.57,FBCLID_00003848,meta,paid_social,festival_offers,25-34,Male
2026-04-22,200001,ABC Meta,6849,Brand Awareness,Meta,7849,AdSet14,Stories,Mobile,UK,9840,516,5.25,4.4,2270.4,30,6946.94,FBCLID_00003849,meta,paid_social,brand_awareness,25-34,All
2026-06-27,200001,ABC Meta,6850,Video Views,Meta,7850,AdSet12,Instagram Feed,Desktop,UK,19453,1898,9.76,1.05,1992.9,63,24197.82,FBCLID_00003850,meta,paid_social,video_views,25-34,Female
2026-03-05,200001,ABC Meta,6851,App Install,Meta,7851,AdSet13,Instagram Feed,Desktop,UK,11066,540,4.88,3.81,2057.4,1,53.38,FBCLID_00003851,meta,paid_social,app_install,18-24,Male
2026-03-01,200001,ABC Meta,6852,Festival Offers,Meta,7852,AdSet8,Instagram Feed,Mobile,India,11784,790,6.71,0.44,347.6,38,3087.45,FBCLID_00003852,meta,paid_social,festival_offers,18-24,Female
2026-01-02,200001,ABC Meta,6853,Brand Awareness,Meta,7853,AdSet2,Facebook Feed,Mobile,Canada,16227,311,1.92,4.09,1271.99,2,367.16,FBCLID_00003853,meta,paid_social,brand_awareness,25-34,Female
2026-06-18,200001,ABC Meta,6854,Festival Offers,Meta,7854,AdSet4,Instagram Feed,Mobile,India,1307,100,7.68,2.91,291.0,5,1264.54,FBCLID_00003854,meta,paid_social,festival_offers,45-54,Female
2026-04-05,200001,ABC Meta,6855,Retargeting,Meta,7855,AdSet12,Facebook Feed,Mobile,Canada,13059,165,1.27,2.37,391.05,0,0.0,FBCLID_00003855,meta,paid_social,retargeting,25-34,Male
2026-04-14,200001,ABC Meta,6856,Video Views,Meta,7856,AdSet17,Stories,Desktop,Canada,19457,1428,7.34,1.43,2042.04,126,49143.42,FBCLID_00003856,meta,paid_social,video_views,18-24,Female
2026-02-21,200001,ABC Meta,6857,Lead Gen,Meta,7857,AdSet16,Reels,Desktop,USA,8384,89,1.07,3.88,345.32,7,2237.19,FBCLID_00003857,meta,paid_social,lead_gen,18-24,Male
2026-03-06,200001,ABC Meta,6858,Lead Gen,Meta,7858,AdSet17,Instagram Feed,Mobile,USA,561,38,6.87,3.79,144.02,1,233.05,FBCLID_00003858,meta,paid_social,lead_gen,25-34,Male
2026-04-24,200001,ABC Meta,6859,Lead Gen,Meta,7859,AdSet20,Reels,Mobile,India,16234,1310,8.07,3.05,3995.5,18,5312.34,FBCLID_00003859,meta,paid_social,lead_gen,25-34,Female
2026-03-10,200001,ABC Meta,6860,Festival Offers,Meta,7860,AdSet17,Stories,Mobile,India,5440,125,2.31,4.27,533.75,8,2578.32,FBCLID_00003860,meta,paid_social,festival_offers,45-54,Male
2026-03-06,200001,ABC Meta,6861,Brand Awareness,Meta,7861,AdSet17,Stories,Desktop,USA,13512,166,1.23,0.3,49.8,6,2169.37,FBCLID_00003861,meta,paid_social,brand_awareness,18-24,All
2026-04-04,200001,ABC Meta,6862,Lead Gen,Meta,7862,AdSet11,Reels,Mobile,UK,7517,385,5.13,0.23,88.55,29,7130.0,FBCLID_00003862,meta,paid_social,lead_gen,18-24,Male
2026-01-27,200001,ABC Meta,6863,App Install,Meta,7863,AdSet12,Facebook Feed,Mobile,India,3419,307,8.98,2.7,828.9,29,11003.14,FBCLID_00003863,meta,paid_social,app_install,25-34,All
2026-05-15,200001,ABC Meta,6864,Festival Offers,Meta,7864,AdSet4,Instagram Feed,Desktop,Canada,9995,412,4.13,0.84,346.08,41,4076.63,FBCLID_00003864,meta,paid_social,festival_offers,35-44,Male
2026-03-18,200001,ABC Meta,6865,Lead Gen,Meta,7865,AdSet10,Stories,Mobile,India,9893,848,8.58,1.36,1153.28,71,27311.26,FBCLID_00003865,meta,paid_social,lead_gen,25-34,All
2026-03-30,200001,ABC Meta,6866,Video Views,Meta,7866,AdSet8,Reels,Mobile,India,15938,1458,9.15,2.63,3834.54,100,9444.73,FBCLID_00003866,meta,paid_social,video_views,18-24,All
2026-03-20,200001,ABC Meta,6867,Lead Gen,Meta,7867,AdSet15,Reels,Desktop,UK,3342,329,9.87,2.03,667.87,1,379.11,FBCLID_00003867,meta,paid_social,lead_gen,25-34,All
2026-05-29,200001,ABC Meta,6868,Retargeting,Meta,7868,AdSet15,Instagram Feed,Desktop,India,19032,1280,6.73,1.23,1574.4,14,1646.89,FBCLID_00003868,meta,paid_social,retargeting,25-34,Male
2026-06-28,200001,ABC Meta,6869,Festival Offers,Meta,7869,AdSet19,Stories,Desktop,India,13763,283,2.06,1.74,492.42,23,2739.22,FBCLID_00003869,meta,paid_social,festival_offers,25-34,Male
2026-06-08,200001,ABC Meta,6870,Brand Awareness,Meta,7870,AdSet19,Instagram Feed,Desktop,UK,4858,152,3.13,1.09,165.68,2,571.99,FBCLID_00003870,meta,paid_social,brand_awareness,45-54,All
2026-04-03,200001,ABC Meta,6871,App Install,Meta,7871,AdSet14,Facebook Feed,Desktop,UK,3492,32,0.92,3.59,114.88,2,766.64,FBCLID_00003871,meta,paid_social,app_install,45-54,Female
2026-06-05,200001,ABC Meta,6872,Brand Awareness,Meta,7872,AdSet3,Instagram Feed,Desktop,USA,15539,417,2.69,3.86,1609.62,34,11329.94,FBCLID_00003872,meta,paid_social,brand_awareness,18-24,Female
2026-03-11,200001,ABC Meta,6873,Retargeting,Meta,7873,AdSet10,Facebook Feed,Mobile,Canada,11386,248,2.18,1.67,414.16,4,652.42,FBCLID_00003873,meta,paid_social,retargeting,35-44,Female
2026-04-20,200001,ABC Meta,6874,Brand Awareness,Meta,7874,AdSet20,Facebook Feed,Mobile,Canada,8986,274,3.05,0.69,189.06,23,2122.34,FBCLID_00003874,meta,paid_social,brand_awareness,25-34,All
2026-05-12,200001,ABC Meta,6875,Festival Offers,Meta,7875,AdSet9,Stories,Mobile,India,874,87,9.98,1.85,160.95,1,216.58,FBCLID_00003875,meta,paid_social,festival_offers,35-44,Female
2026-04-24,200001,ABC Meta,6876,Festival Offers,Meta,7876,AdSet9,Instagram Feed,Mobile,Canada,5890,550,9.34,3.31,1820.5,13,2203.44,FBCLID_00003876,meta,paid_social,festival_offers,25-34,Male
2026-04-26,200001,ABC Meta,6877,Lead Gen,Meta,7877,AdSet4,Reels,Desktop,UK,15330,271,1.77,3.29,891.59,11,1115.3,FBCLID_00003877,meta,paid_social,lead_gen,18-24,All
2026-05-21,200001,ABC Meta,6878,Festival Offers,Meta,7878,AdSet13,Reels,Desktop,Canada,12500,487,3.9,0.59,287.33,3,935.94,FBCLID_00003878,meta,paid_social,festival_offers,35-44,Male
2026-03-01,200001,ABC Meta,6879,App Install,Meta,7879,AdSet8,Facebook Feed,Desktop,Canada,19282,740,3.84,0.8,592.0,33,2434.68,FBCLID_00003879,meta,paid_social,app_install,35-44,Male
2026-03-16,200001,ABC Meta,6880,Video Views,Meta,7880,AdSet15,Facebook Feed,Mobile,India,9092,586,6.45,2.85,1670.1,19,1900.19,FBCLID_00003880,meta,paid_social,video_views,25-34,Female
2026-02-01,200001,ABC Meta,6881,App Install,Meta,7881,AdSet17,Facebook Feed,Mobile,USA,14265,345,2.42,4.2,1449.0,29,7885.31,FBCLID_00003881,meta,paid_social,app_install,35-44,Male
2026-03-06,200001,ABC Meta,6882,Video Views,Meta,7882,AdSet17,Instagram Feed,Mobile,USA,13016,702,5.4,2.3,1614.6,19,1267.2,FBCLID_00003882,meta,paid_social,video_views,25-34,Male
2026-01-28,200001,ABC Meta,6883,Video Views,Meta,7883,AdSet6,Stories,Mobile,India,15367,860,5.6,0.82,705.2,54,6386.88,FBCLID_00003883,meta,paid_social,video_views,45-54,All
2026-02-19,200001,ABC Meta,6884,App Install,Meta,7884,AdSet7,Reels,Desktop,India,15215,451,2.97,3.06,1380.06,40,4723.31,FBCLID_00003884,meta,paid_social,app_install,45-54,Female
2026-01-05,200001,ABC Meta,6885,App Install,Meta,7885,AdSet4,Reels,Desktop,UK,8373,414,4.95,2.59,1072.26,40,15088.33,FBCLID_00003885,meta,paid_social,app_install,18-24,Female
2026-02-24,200001,ABC Meta,6886,Lead Gen,Meta,7886,AdSet5,Stories,Desktop,Canada,14256,252,1.77,4.42,1113.84,21,6090.53,FBCLID_00003886,meta,paid_social,lead_gen,25-34,Male
2026-04-19,200001,ABC Meta,6887,Brand Awareness,Meta,7887,AdSet10,Instagram Feed,Mobile,India,14238,270,1.9,0.43,116.1,26,8804.5,FBCLID_00003887,meta,paid_social,brand_awareness,45-54,All
2026-01-12,200001,ABC Meta,6888,Lead Gen,Meta,7888,AdSet9,Facebook Feed,Desktop,Canada,2587,137,5.31,0.65,89.05,6,775.52,FBCLID_00003888,meta,paid_social,lead_gen,35-44,All
2026-03-17,200001,ABC Meta,6889,Lead Gen,Meta,7889,AdSet4,Stories,Desktop,India,8146,466,5.73,2.58,1202.28,12,4267.86,FBCLID_00003889,meta,paid_social,lead_gen,25-34,Female
2026-03-01,200001,ABC Meta,6890,Video Views,Meta,7890,AdSet4,Facebook Feed,Desktop,USA,15660,1561,9.97,1.48,2310.28,30,1870.38,FBCLID_00003890,meta,paid_social,video_views,18-24,All
2026-06-05,200001,ABC Meta,6891,App Install,Meta,7891,AdSet5,Reels,Desktop,India,10000,480,4.81,3.61,1732.8,44,3645.43,FBCLID_00003891,meta,paid_social,app_install,45-54,Female
2026-05-22,200001,ABC Meta,6892,Festival Offers,Meta,7892,AdSet14,Reels,Mobile,USA,3731,371,9.97,0.74,274.54,17,4360.76,FBCLID_00003892,meta,paid_social,festival_offers,25-34,Female
2026-05-01,200001,ABC Meta,6893,Retargeting,Meta,7893,AdSet14,Instagram Feed,Desktop,UK,2776,142,5.15,1.11,157.62,0,0.0,FBCLID_00003893,meta,paid_social,retargeting,45-54,Male
2026-05-03,200001,ABC Meta,6894,Brand Awareness,Meta,7894,AdSet12,Facebook Feed,Mobile,UK,17955,883,4.92,1.39,1227.37,87,24473.49,FBCLID_00003894,meta,paid_social,brand_awareness,45-54,Female
2026-05-23,200001,ABC Meta,6895,App Install,Meta,7895,AdSet1,Stories,Mobile,USA,16165,326,2.02,2.93,955.18,19,4226.92,FBCLID_00003895,meta,paid_social,app_install,45-54,All
2026-02-02,200001,ABC Meta,6896,Brand Awareness,Meta,7896,AdSet3,Instagram Feed,Mobile,Canada,9245,828,8.96,1.91,1581.48,39,2161.39,FBCLID_00003896,meta,paid_social,brand_awareness,45-54,Male
2026-05-02,200001,ABC Meta,6897,Lead Gen,Meta,7897,AdSet3,Facebook Feed,Desktop,UK,6498,227,3.5,1.43,324.61,21,5598.0,FBCLID_00003897,meta,paid_social,lead_gen,18-24,Male
2026-06-04,200001,ABC Meta,6898,Brand Awareness,Meta,7898,AdSet7,Instagram Feed,Desktop,India,4302,422,9.81,3.91,1650.02,15,5006.06,FBCLID_00003898,meta,paid_social,brand_awareness,35-44,Female
2026-06-22,200001,ABC Meta,6899,Retargeting,Meta,7899,AdSet20,Reels,Mobile,UK,19329,678,3.51,3.14,2128.92,43,16816.65,FBCLID_00003899,meta,paid_social,retargeting,18-24,All
2026-01-28,200001,ABC Meta,6900,Brand Awareness,Meta,7900,AdSet7,Facebook Feed,Mobile,Canada,2852,27,0.95,2.32,62.64,2,138.52,FBCLID_00003900,meta,paid_social,brand_awareness,25-34,Female
2026-01-23,200001,ABC Meta,6901,Brand Awareness,Meta,7901,AdSet11,Stories,Desktop,USA,8604,649,7.55,1.2,778.8,19,4659.68,FBCLID_00003901,meta,paid_social,brand_awareness,35-44,All
2026-01-23,200001,ABC Meta,6902,Festival Offers,Meta,7902,AdSet14,Facebook Feed,Desktop,USA,1114,69,6.28,0.49,33.81,4,782.45,FBCLID_00003902,meta,paid_social,festival_offers,45-54,Female
2026-02-13,200001,ABC Meta,6903,App Install,Meta,7903,AdSet6,Facebook Feed,Desktop,Canada,15488,444,2.87,3.17,1407.48,18,5262.06,FBCLID_00003903,meta,paid_social,app_install,45-54,Male
2026-01-12,200001,ABC Meta,6904,Retargeting,Meta,7904,AdSet18,Reels,Desktop,Canada,9631,384,3.99,2.92,1121.28,19,4152.29,FBCLID_00003904,meta,paid_social,retargeting,25-34,All
2026-04-09,200001,ABC Meta,6905,Brand Awareness,Meta,7905,AdSet5,Reels,Mobile,Canada,13375,338,2.53,1.55,523.9,14,1861.62,FBCLID_00003905,meta,paid_social,brand_awareness,35-44,Female
2026-02-13,200001,ABC Meta,6906,Video Views,Meta,7906,AdSet18,Reels,Desktop,USA,1360,61,4.53,3.67,223.87,4,972.93,FBCLID_00003906,meta,paid_social,video_views,25-34,Female
2026-02-14,200001,ABC Meta,6907,Video Views,Meta,7907,AdSet3,Instagram Feed,Desktop,USA,11822,850,7.19,1.36,1156.0,21,7956.34,FBCLID_00003907,meta,paid_social,video_views,45-54,Male
2026-01-21,200001,ABC Meta,6908,Brand Awareness,Meta,7908,AdSet13,Instagram Feed,Mobile,UK,354,10,2.84,2.86,28.6,0,0.0,FBCLID_00003908,meta,paid_social,brand_awareness,35-44,Male
2026-04-29,200001,ABC Meta,6909,Festival Offers,Meta,7909,AdSet19,Reels,Desktop,USA,1333,37,2.81,1.73,64.01,2,788.01,FBCLID_00003909,meta,paid_social,festival_offers,35-44,Male
2026-04-22,200001,ABC Meta,6910,Lead Gen,Meta,7910,AdSet11,Reels,Mobile,Canada,5269,197,3.75,2.35,462.95,4,270.08,FBCLID_00003910,meta,paid_social,lead_gen,35-44,All
2026-01-05,200001,ABC Meta,6911,App Install,Meta,7911,AdSet13,Instagram Feed,Mobile,UK,5440,213,3.93,1.51,321.63,19,4565.3,FBCLID_00003911,meta,paid_social,app_install,18-24,Male
2026-05-11,200001,ABC Meta,6912,Brand Awareness,Meta,7912,AdSet6,Stories,Desktop,Canada,6065,553,9.12,1.95,1078.35,53,20100.37,FBCLID_00003912,meta,paid_social,brand_awareness,18-24,Male
2026-03-02,200001,ABC Meta,6913,App Install,Meta,7913,AdSet2,Stories,Desktop,India,12052,207,1.72,3.54,732.78,12,3668.86,FBCLID_00003913,meta,paid_social,app_install,45-54,Male
2026-05-27,200001,ABC Meta,6914,Video Views,Meta,7914,AdSet13,Reels,Mobile,USA,4027,79,1.97,2.26,178.54,1,67.32,FBCLID_00003914,meta,paid_social,video_views,35-44,Male
2026-04-05,200001,ABC Meta,6915,Brand Awareness,Meta,7915,AdSet2,Instagram Feed,Mobile,UK,9745,742,7.62,4.09,3034.78,2,599.59,FBCLID_00003915,meta,paid_social,brand_awareness,18-24,Male
2026-06-16,200001,ABC Meta,6916,Lead Gen,Meta,7916,AdSet15,Instagram Feed,Desktop,USA,439,6,1.58,2.33,13.98,0,0.0,FBCLID_00003916,meta,paid_social,lead_gen,18-24,All
2026-01-28,200001,ABC Meta,6917,App Install,Meta,7917,AdSet10,Instagram Feed,Mobile,USA,15525,794,5.12,2.13,1691.22,62,20264.68,FBCLID_00003917,meta,paid_social,app_install,25-34,Male
2026-06-01,200001,ABC Meta,6918,Lead Gen,Meta,7918,AdSet10,Stories,Mobile,India,6280,479,7.63,2.76,1322.04,9,2963.83,FBCLID_00003918,meta,paid_social,lead_gen,25-34,All
2026-05-20,200001,ABC Meta,6919,Brand Awareness,Meta,7919,AdSet4,Stories,Desktop,Canada,12745,186,1.46,3.39,630.54,0,0.0,FBCLID_00003919,meta,paid_social,brand_awareness,45-54,Male
2026-01-04,200001,ABC Meta,6920,Lead Gen,Meta,7920,AdSet6,Reels,Mobile,USA,9003,370,4.11,1.09,403.3,20,2879.95,FBCLID_00003920,meta,paid_social,lead_gen,35-44,All
2026-04-04,200001,ABC Meta,6921,Retargeting,Meta,7921,AdSet12,Instagram Feed,Mobile,USA,2903,147,5.07,4.43,651.21,7,1815.51,FBCLID_00003921,meta,paid_social,retargeting,45-54,All
2026-02-17,200001,ABC Meta,6922,Brand Awareness,Meta,7922,AdSet9,Facebook Feed,Desktop,USA,15554,1051,6.76,1.01,1061.51,37,5721.67,FBCLID_00003922,meta,paid_social,brand_awareness,45-54,Female
2026-06-17,200001,ABC Meta,6923,Video Views,Meta,7923,AdSet2,Stories,Mobile,UK,7975,571,7.17,4.25,2426.75,28,10128.18,FBCLID_00003923,meta,paid_social,video_views,35-44,Male
2026-06-20,200001,ABC Meta,6924,App Install,Meta,7924,AdSet1,Facebook Feed,Desktop,India,17672,496,2.81,1.51,748.96,41,3373.17,FBCLID_00003924,meta,paid_social,app_install,35-44,Male
2026-03-28,200001,ABC Meta,6925,Lead Gen,Meta,7925,AdSet19,Facebook Feed,Desktop,UK,13579,471,3.47,0.72,339.12,32,12360.47,FBCLID_00003925,meta,paid_social,lead_gen,18-24,Male
